rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental payment,status
1255,329,14,2018-11-15,2018-12-10,2019-06-13,56260,Done
1256,223,150,2018-11-15,2019-01-14,2018-12-10,6000,Done
1257,436,42,2018-11-16,2018-12-04,2018-11-16,1584,Done
1258,296,131,2018-11-20,2018-12-25,2019-03-20,19140,Done
1259,66,20,2018-11-21,2018-12-08,2018-11-21,1870,Done
1260,191,178,2018-11-23,2018-11-25,2019-07-23,350856,Broken
1261,277,28,2018-11-24,2018-11-29,2018-11-26,750,Done
1262,140,74,2018-11-26,2018-12-15,2019-02-23,138535,Broken
1263,382,186,2018-11-28,2018-12-25,2019-01-22,5550,Done
1264,45,43,2018-12-01,2018-12-29,2018-12-10,4116,Done
1265,410,55,2018-12-04,2018-12-12,2018-12-23,6601,Done
1266,442,72,2018-12-04,2019-01-04,2018-12-30,190590,Broken
1267,348,67,2018-12-05,2018-12-13,2019-02-01,15168,Done
1268,449,35,2018-12-08,2018-12-10,2019-07-01,404423,Broken
1269,308,71,2018-12-09,2018-12-21,2019-09-14,117072,Done
1270,67,105,2018-12-10,2019-02-17,2019-01-18,7383,Done
1271,371,156,2018-12-11,2018-12-27,2018-12-15,1984,Done
1272,174,141,2018-12-13,2019-01-31,2019-01-26,6566,Done
1273,2,200,2018-12-19,2019-02-01,2019-02-11,9768,Done
1274,396,94,2018-12-21,2018-12-25,2018-12-21,516,Done
1275,273,117,2018-12-23,2019-01-25,2020-01-29,147060,Done
1276,208,146,2018-12-23,2019-01-12,2018-12-28,1660,Done
1277,305,143,2018-12-25,2019-01-04,2019-07-25,82544,Done
1278,182,52,2018-12-26,2019-01-10,2019-04-17,45900,Done
1279,391,157,2018-12-26,2018-12-26,2019-04-13,37908,Done
1280,94,47,2018-12-26,2018-12-30,2019-01-07,397698,Broken
1281,129,156,2018-12-26,2019-02-05,2019-09-17,88412,Done
1282,316,176,2018-12-26,2018-12-30,2019-04-06,27435,Done
1283,118,102,2018-12-28,2019-01-20,2018-12-29,2852,Done
1284,110,11,2018-12-28,2019-01-10,2019-07-17,63470,Done
1285,335,97,2018-12-28,2019-02-28,2019-07-22,43966,Done
1286,65,7,2019-01-06,2019-01-06,2019-08-03,102201,Done
1287,437,1,2019-01-09,2019-02-11,2019-01-09,6039,Done
1288,374,90,2019-01-10,2019-02-18,2022-04-05,533610,Done
1289,430,47,2019-01-10,2019-02-14,2019-03-29,27716,Done
1290,106,54,2019-01-11,2019-01-16,2019-01-11,940,Done
1291,306,183,2019-01-12,2019-02-02,2019-02-23,7644,Done
1292,97,42,2019-01-12,2019-01-28,2019-01-12,179392,Broken
1293,15,29,2019-01-12,2019-03-12,2019-04-13,28210,Done
1294,146,102,2019-01-12,2019-01-20,2019-02-16,11036,Done
1295,409,163,2019-01-13,2019-03-07,2019-02-14,8798,Done
1296,123,158,2019-01-14,2019-02-15,2019-05-10,56800,Done
1297,353,68,2019-01-14,2019-02-26,2019-02-10,2666,Done
1298,214,61,2019-01-15,2019-01-16,2019-03-14,34400,Done
1299,390,37,2019-01-16,2019-02-25,2020-02-23,178382,Done
1300,244,123,2019-01-17,2019-03-05,2019-12-05,86328,Done
1301,160,33,2019-01-17,2019-02-24,2019-12-17,48152,Done
1302,421,77,2019-01-17,2019-01-30,2019-01-19,1404,Done
1303,79,132,2019-01-19,2019-02-24,2019-01-19,6588,Done
1304,343,77,2019-01-23,2019-02-24,2019-02-18,3456,Done
1305,407,135,2019-01-24,2019-01-26,2019-03-15,25112,Done
1306,69,41,2019-01-24,2019-02-07,2020-01-26,354671,Broken
1307,64,103,2019-01-25,2019-03-13,2020-02-12,415152,Broken
1308,51,134,2019-01-31,2019-02-10,2019-10-17,150643,Done
1309,15,118,2019-01-31,2019-02-14,2019-06-17,73919,Done
1310,421,4,2019-01-31,2019-02-10,2020-12-05,320320,Done
1311,303,19,2019-02-03,2019-04-18,2019-02-03,8510,Done
1312,162,100,2019-02-05,2019-03-25,2020-03-29,481871,Broken
1313,175,128,2019-02-05,2019-03-21,2019-08-21,82995,Done
1314,496,119,2019-02-06,2019-02-26,2019-03-31,13923,Done
1315,212,76,2019-02-11,2019-05-01,2019-09-13,28072,Done
1316,436,182,2019-02-13,2019-03-08,2019-02-13,2599,Done
1317,440,127,2019-02-13,2019-02-17,2019-02-26,5797,Done
1318,458,28,2019-02-14,2019-02-28,2019-03-23,12450,Done
1319,409,144,2019-02-14,2019-02-20,2019-02-16,588,Done
1320,203,142,2019-02-16,2019-02-26,2019-12-12,166630,Done
1321,262,144,2019-02-18,2019-03-01,2019-03-28,9016,Done
1322,322,64,2019-02-22,2019-04-04,2019-02-22,4182,Done
1323,435,67,2019-02-24,2019-03-06,2019-04-28,16224,Done
1324,441,2,2019-02-25,2019-04-22,2019-10-20,499402,Broken
1325,10,174,2019-02-25,2019-03-24,2019-04-10,11154,Done
1326,201,164,2019-02-25,2019-03-02,2019-02-25,670,Done
1327,47,130,2019-02-26,2019-03-09,2019-05-05,12922,Done
1328,238,88,2019-02-26,2019-03-06,2019-03-11,2553,Done
1329,110,162,2019-02-27,2019-03-04,2019-03-05,1472,Done
1330,254,183,2019-02-28,2019-03-18,2019-04-19,10374,Done
1331,363,163,2019-02-28,2019-04-11,2019-05-24,28386,Done
1332,36,161,2019-03-05,2019-03-09,2019-03-10,263867,Broken
1333,204,194,2019-03-06,2019-04-05,2019-03-06,2190,Done
1334,349,31,2019-03-07,2019-03-09,2019-03-16,3956,Done
1335,147,94,2019-03-07,2019-04-16,2019-03-15,5160,Done
1336,358,127,2019-03-08,2019-03-08,2019-06-03,48807,Done
1337,255,72,2019-03-09,2019-03-16,2019-03-09,455,Done
1338,204,114,2019-03-10,2019-04-28,2019-04-09,7742,Done
1339,479,42,2019-03-10,2019-04-13,2019-06-01,15928,Done
1340,234,64,2019-03-11,2019-04-12,2020-03-30,111282,Done
1341,459,109,2019-03-11,2019-05-13,2019-03-31,9324,Done
1342,220,53,2019-03-11,2019-03-27,2019-05-10,28416,Done
1343,170,162,2019-03-12,2019-05-01,2019-05-12,15272,Done
1344,492,36,2019-03-13,2019-03-26,2020-05-13,86595,Done
1345,394,82,2019-03-14,2019-03-15,2019-05-20,36019,Done
1346,75,188,2019-03-15,2019-03-19,2019-03-15,404,Done
1347,301,77,2019-03-16,2019-04-11,2019-03-16,2808,Done
1348,46,49,2019-03-18,2019-03-31,2019-04-20,12118,Done
1349,143,61,2019-03-21,2019-03-22,2019-04-27,21800,Done
1350,275,146,2019-03-22,2019-04-12,2019-07-26,27888,Done
1351,412,187,2019-03-23,2019-03-30,2019-04-07,4061,Done
1352,309,190,2019-03-27,2019-03-27,2019-03-27,0,Cancelled
1353,166,113,2019-04-01,2019-06-01,2019-07-17,39203,Done
1354,299,144,2019-04-01,2019-04-21,2019-05-13,279588,Broken
1355,236,60,2019-04-01,2019-04-04,2019-04-01,204,Done
1356,200,46,2019-04-04,2019-04-19,2019-06-02,13965,Done
1357,132,66,2019-04-05,2019-05-08,2019-04-26,2673,Done
1358,78,135,2019-04-07,2019-06-08,2019-04-07,10664,Done
1359,83,190,2019-04-08,2019-04-18,2019-04-08,431965,Broken
1360,130,175,2019-04-08,2019-05-15,2019-05-21,252627,Broken
1361,236,186,2019-04-10,2019-04-27,2019-04-27,850,Done
1362,222,114,2019-04-13,2019-05-01,2019-07-06,34128,Done
1363,382,187,2019-04-18,2019-05-18,2019-04-18,3930,Done
1364,246,193,2019-04-22,2019-04-28,2019-05-12,4320,Done
1365,477,25,2019-04-22,2019-04-23,2020-05-11,87628,Done
1366,232,87,2019-04-24,2019-05-18,2019-05-31,377149,Broken
1367,273,60,2019-04-24,2019-05-21,2019-04-25,1836,Done
1368,45,173,2019-04-28,2019-05-22,2019-05-22,1632,Done
1369,220,23,2019-04-28,2019-05-16,2019-08-31,20679,Done
1370,245,149,2019-04-29,2019-06-23,2019-04-29,6985,Done
1371,231,85,2019-04-30,2019-05-02,2019-05-07,1258,Done
1372,296,180,2019-05-01,2019-06-25,2019-09-09,18961,Done
1373,241,141,2019-05-05,2019-06-05,2019-05-24,272049,Broken
1374,132,24,2019-05-07,2019-06-06,2019-06-20,7128,Done
1375,29,59,2019-05-08,2019-05-08,2019-06-16,20826,Done
1376,237,89,2019-05-08,2019-06-03,2020-04-29,52988,Done
1377,159,58,2019-05-10,2019-05-16,2019-10-09,85248,Done
1378,83,94,2019-05-11,2019-05-15,2019-08-16,36507,Done
1379,260,158,2019-05-11,2019-05-24,2019-05-11,339617,Broken
1380,128,147,2019-05-12,2019-05-22,2019-07-12,10432,Done
1381,48,102,2019-05-13,2019-07-04,2019-06-14,6448,Done
1382,274,47,2019-05-15,2019-06-13,2020-08-27,228488,Done
1383,413,125,2019-05-15,2019-05-25,2019-05-20,1360,Done
1384,350,22,2019-05-18,2019-06-01,2019-09-25,60454,Done
1385,87,186,2019-05-19,2019-05-22,2019-08-15,340830,Broken
1386,430,28,2019-05-20,2019-06-07,2020-11-27,245250,Done
1387,470,95,2019-05-21,2019-06-09,2019-05-30,988,Done
1388,336,17,2019-05-22,2019-07-02,2019-08-10,27334,Done
1389,427,85,2019-05-22,2019-07-23,2019-05-22,4588,Done
1390,70,27,2019-05-23,2019-06-04,2019-05-25,1956,Done
1391,73,194,2019-05-24,2019-07-11,2019-07-13,3942,Done
1392,453,192,2019-05-24,2019-05-25,2019-06-27,343918,Broken
1393,108,67,2019-05-26,2019-07-05,2019-05-26,3840,Done
1394,121,31,2019-05-27,2019-06-06,2019-08-22,41452,Done
1395,132,162,2019-05-28,2019-07-01,2019-05-28,456347,Broken
1396,34,13,2019-05-31,2019-06-02,2019-08-18,29591,Done
1397,59,3,2019-06-03,2019-06-30,2020-04-16,56700,Done
1398,398,119,2019-06-03,2019-06-22,2019-10-28,47151,Done
1399,129,82,2019-06-04,2019-06-09,2019-06-08,905,Done
1400,62,175,2019-06-04,2019-07-30,2020-01-28,52976,Done
1401,233,72,2019-06-05,2019-06-17,2020-07-27,268525,Broken
1402,233,60,2019-06-06,2019-06-16,2019-07-20,7616,Done
1403,473,95,2019-06-08,2019-07-01,2019-06-08,1196,Done
1404,365,82,2019-06-11,2019-06-15,2019-11-30,91948,Done
1405,392,176,2019-06-13,2019-06-15,2019-10-22,36177,Done
1406,276,159,2019-06-15,2019-08-20,2019-06-15,190490,Broken
1407,275,106,2019-06-15,2019-07-19,2020-12-24,178266,Done
1408,426,183,2019-06-17,2019-06-22,2021-02-03,162071,Done
1409,384,136,2019-06-21,2019-07-15,2019-06-21,2280,Done
1410,368,136,2019-06-22,2019-07-10,2020-01-12,54720,Done
1411,330,51,2019-06-23,2019-07-06,2020-08-13,61250,Done
1412,21,88,2019-06-24,2019-07-08,2019-07-10,2220,Done
1413,166,144,2019-06-25,2019-07-11,2019-07-17,3332,Done
1414,67,158,2019-06-26,2019-07-18,2019-08-24,26600,Done
1415,16,68,2019-06-27,2019-09-06,2021-05-03,116932,Done
1416,53,109,2019-07-02,2019-08-20,2019-09-09,16132,Done
1417,280,29,2019-07-03,2019-07-11,2019-07-15,3640,Done
1418,395,173,2019-07-04,2019-07-04,2019-07-04,0,Cancelled
1419,215,19,2019-07-05,2019-07-21,2019-10-30,36685,Done
1420,429,190,2019-07-07,2019-07-16,2019-10-25,44928,Done
1421,85,157,2019-07-07,2019-08-12,2019-09-21,18252,Done
1422,191,161,2019-07-08,2019-07-08,2019-10-05,51264,Done
1423,102,70,2019-07-09,2019-09-03,2019-08-02,3976,Done
1424,439,152,2019-07-13,2019-07-17,2020-07-29,159320,Done
1425,428,35,2019-07-15,2019-07-27,2020-02-18,31500,Done
1426,296,63,2019-07-15,2019-09-02,2019-10-03,22720,Done
1427,85,172,2019-07-16,2019-07-25,2019-12-03,54270,Done
1428,242,1,2019-07-17,2019-08-01,2019-08-03,3843,Done
1429,256,110,2019-07-19,2019-08-03,2021-03-01,205674,Done
1430,361,29,2019-07-21,2019-08-10,2019-12-07,68614,Done
1431,380,5,2019-07-23,2019-07-30,2019-07-23,532,Done
1432,374,121,2019-07-24,2019-07-26,2020-11-27,184000,Done
1433,352,132,2019-07-24,2019-08-28,2019-07-25,6405,Done
1434,245,164,2019-07-24,2019-07-29,2019-07-24,670,Done
1435,30,5,2019-07-25,2019-09-18,2019-07-25,4180,Done
1436,372,150,2019-07-26,2019-08-13,2019-11-29,34200,Done
1437,22,105,2019-07-31,2019-10-02,2019-07-31,6741,Done
1438,229,81,2019-08-02,2019-08-05,2019-08-09,1515,Done
1439,413,192,2019-08-06,2019-08-16,2019-08-06,1000,Done
1440,228,162,2019-08-07,2019-09-23,2019-08-16,8648,Done
1441,137,34,2019-08-08,2019-09-11,2019-12-31,59087,Done
1442,126,146,2019-08-09,2019-09-02,2019-08-09,1992,Done
1443,392,99,2019-08-09,2019-08-25,2021-02-25,163268,Done
1444,355,73,2019-08-11,2019-09-08,2019-08-11,2380,Done
1445,481,145,2019-08-12,2019-08-18,2020-05-21,87885,Done
1446,370,132,2019-08-13,2019-08-25,2019-08-20,2196,Done
1447,89,127,2019-08-14,2019-08-16,2020-01-01,480835,Broken
1448,83,14,2019-08-14,2019-09-03,2019-11-27,26675,Done
1449,187,56,2019-08-15,2019-10-22,2019-08-15,6256,Done
1450,239,20,2019-08-15,2019-09-01,2019-09-18,277798,Broken
1451,262,49,2019-08-16,2019-09-30,2021-01-09,240036,Done
1452,266,102,2019-08-16,2019-09-26,2019-09-06,5084,Done
1453,333,59,2019-08-16,2019-08-19,2019-09-09,332474,Broken
1454,120,24,2019-08-20,2019-08-20,2019-09-27,11286,Done
1455,288,162,2019-08-22,2019-08-30,2020-02-07,90344,Done
1456,281,118,2019-08-25,2019-09-05,2019-08-25,263649,Broken
1457,172,31,2019-08-25,2019-09-02,2019-11-23,43688,Done
1458,101,149,2019-08-26,2019-08-28,2019-08-26,254,Done
1459,127,132,2019-08-27,2019-10-23,2019-08-27,10431,Done
1460,243,75,2019-08-29,2019-09-30,2020-11-17,78988,Done
1461,30,125,2019-08-31,2019-09-05,2019-08-31,680,Done
1462,475,139,2019-09-02,2019-09-07,2019-09-02,435,Done
1463,207,8,2019-09-04,2019-09-29,2019-09-08,3175,Done
1464,465,94,2019-09-05,2019-10-01,2019-10-26,13029,Done
1465,99,23,2019-09-06,2019-09-29,2019-09-07,1403,Done
1466,10,186,2019-09-06,2019-10-01,2019-10-19,3950,Done
1467,455,111,2019-09-08,2019-10-16,2020-03-22,90112,Done
1468,464,109,2019-09-10,2019-10-09,2019-10-04,4292,Done
1469,158,124,2019-09-11,2019-09-24,2019-12-04,39776,Done
1470,173,44,2019-09-12,2019-10-25,2019-09-28,4515,Done
1471,111,132,2019-09-12,2019-10-17,2019-11-01,14640,Done
1472,61,165,2019-09-14,2019-10-02,2019-09-24,3402,Done
1473,471,195,2019-09-16,2019-09-23,2020-08-12,574130,Broken
1474,466,8,2019-09-17,2019-10-07,2019-09-17,2540,Done
1475,204,102,2019-09-20,2019-09-20,2019-09-20,0,Cancelled
1476,340,147,2019-09-25,2019-10-22,2019-09-25,1728,Done
1477,165,168,2019-09-25,2019-11-02,2019-10-17,478796,Broken
1478,255,171,2019-09-30,2019-10-17,2019-10-08,2907,Done
1479,435,42,2019-10-01,2019-10-08,2019-10-01,616,Done
1480,440,178,2019-10-01,2019-11-16,2019-10-13,8188,Done
1481,260,44,2019-10-02,2019-11-24,2019-11-22,5565,Done
1482,319,137,2019-10-02,2019-10-06,2019-11-22,10440,Done
1483,391,96,2019-10-05,2019-10-05,2020-06-01,41040,Done
1484,41,167,2019-10-11,2019-10-31,2019-10-11,3940,Done
1485,385,184,2019-10-12,2019-11-23,2020-10-30,266507,Broken
1486,100,52,2019-10-13,2019-11-10,2019-10-13,4200,Done
1487,45,130,2019-10-17,2019-11-02,2019-11-09,2627,Done
1488,70,157,2019-10-17,2019-11-23,2021-12-02,423405,Broken
1489,401,156,2019-10-18,2019-11-05,2019-11-12,4836,Done
1490,441,131,2019-10-18,2019-11-23,2019-10-27,2376,Done
1491,195,65,2019-10-19,2019-12-18,2020-05-25,84309,Done
1492,306,148,2019-10-20,2019-11-12,2019-12-21,208110,Broken
1493,453,8,2019-10-21,2019-11-22,2019-10-29,4064,Done
1494,474,43,2019-10-25,2019-12-23,2019-10-26,8673,Done
1495,351,63,2019-10-28,2019-11-11,2020-10-07,161120,Done
1496,72,2,2019-10-30,2019-12-28,2019-10-30,5900,Done
1497,45,109,2019-10-31,2019-11-08,2019-11-20,6512,Done
1498,147,55,2019-10-31,2019-12-10,2020-02-25,43631,Done
1499,53,83,2019-10-31,2019-12-06,2019-11-04,3168,Done
1500,477,20,2019-10-31,2019-11-04,2020-02-07,31790,Done
1501,66,161,2019-11-02,2019-11-05,2019-11-02,576,Done
1502,438,199,2019-11-02,2019-12-10,2020-04-20,51212,Done
1503,379,8,2019-11-03,2020-01-01,2019-11-24,7493,Done
1504,473,187,2019-11-04,2019-11-06,2020-05-22,78076,Done
1505,146,185,2019-11-06,2019-11-08,2020-05-30,106222,Done
1506,134,74,2019-11-06,2019-12-03,2020-06-04,36477,Done
1507,91,186,2019-11-06,2019-11-20,2020-05-06,25900,Done
1508,126,178,2019-11-07,2019-11-16,2020-02-05,44856,Done
1509,306,141,2019-11-09,2020-01-07,2019-11-09,275801,Broken
1510,174,2,2019-11-11,2019-12-08,2019-12-21,6600,Done
1511,442,86,2019-11-11,2020-01-21,2020-02-21,15416,Done
1512,61,24,2019-11-12,2019-11-16,2019-11-12,396,Done
1513,147,171,2019-11-13,2019-11-15,2019-12-13,14706,Done
1514,50,24,2019-11-13,2019-11-13,2021-08-11,493723,Broken
1515,348,50,2019-11-17,2019-12-06,2020-09-19,109492,Done
1516,200,132,2019-11-18,2019-11-29,2020-02-15,44835,Done
1517,20,31,2019-11-24,2019-12-23,2021-06-05,278468,Done
1518,67,163,2019-11-28,2019-12-17,2019-11-30,3154,Done
1519,314,70,2019-11-28,2019-12-01,2020-01-01,6816,Done
1520,90,126,2019-11-28,2019-12-03,2019-11-28,285,Done
1521,120,13,2019-11-28,2019-12-19,2019-12-24,309239,Broken
1522,212,164,2019-11-29,2020-01-24,2019-12-08,495561,Broken
1523,317,67,2019-11-30,2020-01-03,2020-06-17,51072,Done
1524,377,137,2019-11-30,2019-12-01,2020-01-10,8712,Done
1525,7,173,2019-12-03,2020-01-12,2020-05-31,499030,Broken
1526,172,80,2019-12-04,2019-12-08,2020-09-24,50866,Done
1527,157,84,2019-12-05,2019-12-09,2019-12-05,788,Done
1528,490,163,2019-12-05,2019-12-19,2020-01-29,22742,Done
1529,179,107,2019-12-06,2020-01-21,2020-02-29,19723,Done
1530,72,8,2019-12-06,2019-12-24,2019-12-17,2286,Done
1531,412,165,2019-12-07,2020-01-13,2020-01-15,461899,Broken
1532,351,164,2019-12-09,2019-12-18,2019-12-09,489263,Broken
1533,207,27,2019-12-10,2019-12-14,2020-01-21,19234,Done
1534,12,153,2019-12-12,2019-12-14,2019-12-26,271351,Broken
1535,19,102,2019-12-14,2019-12-25,2020-11-13,121892,Done
1536,345,160,2019-12-15,2019-12-17,2020-04-07,38194,Done
1537,270,116,2019-12-16,2020-01-05,2020-02-02,6032,Done
1538,97,197,2019-12-17,2019-12-24,2021-02-15,175696,Done
1539,347,144,2019-12-25,2019-12-31,2020-11-27,98196,Done
1540,130,126,2019-12-27,2020-01-12,2019-12-27,912,Done
1541,492,13,2019-12-29,2020-01-19,2020-03-08,21336,Done
1542,351,114,2019-12-30,2020-01-28,2020-01-30,5530,Done
1543,273,179,2019-12-30,2020-01-24,2020-01-21,214403,Broken
1544,23,150,2020-01-01,2020-01-14,2020-01-17,2200,Done
1545,62,188,2020-01-01,2020-02-04,2020-03-02,11615,Done
1546,231,124,2020-01-02,2020-01-28,2020-02-23,18304,Done
1547,61,83,2020-01-02,2020-01-16,2020-01-02,1232,Done
1548,78,81,2020-01-03,2020-01-05,2020-11-07,93223,Done
1549,319,115,2020-01-03,2020-02-23,2020-01-03,4131,Done
1550,311,153,2020-01-06,2020-01-15,2020-01-14,1521,Done
1551,93,138,2020-01-06,2020-01-10,2021-07-09,103446,Done
1552,426,19,2020-01-06,2020-01-12,2020-10-02,91770,Done
1553,376,45,2020-01-07,2020-01-10,2020-02-21,7095,Done
1554,337,26,2020-01-08,2020-01-26,2020-04-20,28665,Done
1555,187,109,2020-01-09,2020-02-05,2020-05-19,50172,Done
1556,398,29,2020-01-09,2020-01-09,2020-01-14,2730,Done
1557,18,73,2020-01-10,2020-01-14,2020-04-13,23290,Done
1558,15,108,2020-01-13,2020-01-30,2021-02-22,151552,Done
1559,293,39,2020-01-14,2020-03-14,2021-05-04,253752,Done
1560,11,158,2020-01-15,2020-01-21,2020-01-24,3000,Done
1561,273,146,2020-01-16,2020-03-27,2020-06-14,25564,Done
1562,159,78,2020-01-16,2020-01-20,2021-01-10,153296,Done
1563,249,165,2020-01-17,2020-02-24,2020-06-21,74088,Done
1564,277,155,2020-01-18,2020-01-31,2020-10-12,99584,Done
1565,331,22,2020-01-19,2020-01-24,2020-01-19,835,Done
1566,143,137,2020-01-22,2020-01-26,2020-04-02,14760,Done
1567,140,159,2020-01-22,2020-02-27,2020-01-22,4320,Done
1568,460,70,2020-01-25,2020-02-05,2020-02-15,338765,Broken
1569,155,60,2020-01-27,2020-02-10,2020-03-27,10336,Done
1570,196,18,2020-01-29,2020-03-12,2020-07-07,64616,Done
1571,303,147,2020-01-30,2020-03-10,2020-06-07,19648,Done
1572,140,79,2020-01-30,2020-03-01,2020-03-31,21538,Done
1573,498,161,2020-02-01,2020-02-21,2021-02-16,211776,Done
1574,285,136,2020-02-03,2020-02-11,2020-02-03,760,Done
1575,140,176,2020-02-04,2020-03-29,2020-02-21,5022,Done
1576,330,156,2020-02-05,2020-02-16,2020-02-05,320076,Broken
1577,307,151,2020-02-06,2020-02-23,2020-07-31,90896,Done
1578,319,122,2020-02-07,2020-03-31,2021-06-12,161306,Done
1579,283,98,2020-02-14,2020-02-28,2021-06-29,174050,Done
1580,314,59,2020-02-16,2020-03-19,2020-02-16,5696,Done
1581,382,130,2020-02-18,2020-02-23,2020-09-10,42955,Done
1582,340,126,2020-02-20,2020-03-17,2020-03-03,1482,Done
1583,332,10,2020-02-21,2020-03-08,2020-08-23,68120,Done
1584,390,33,2020-02-21,2020-03-26,2020-05-28,11596,Done
1585,47,58,2020-02-21,2020-02-24,2020-09-06,112896,Done
1586,17,35,2020-02-22,2020-03-23,2020-02-28,1500,Done
1587,81,179,2020-02-25,2020-03-13,2020-08-31,79500,Done
1588,439,143,2020-02-29,2020-02-29,2020-06-23,172654,Broken
1589,447,129,2020-03-03,2020-03-31,2020-04-19,9775,Done
1590,249,119,2020-03-04,2020-03-09,2020-03-04,585,Done
1591,464,188,2020-03-06,2020-03-16,2020-04-23,12524,Done
1592,119,35,2020-03-06,2020-04-03,2020-09-15,26150,Done
1593,55,126,2020-03-06,2020-04-07,2020-03-18,1824,Done
1594,9,131,2020-03-07,2020-03-16,2020-03-07,306734,Broken
1595,321,150,2020-03-08,2020-04-16,2020-04-02,3900,Done
1596,278,132,2020-03-08,2020-04-27,2020-05-19,21228,Done
1597,383,54,2020-03-09,2020-03-12,2020-03-09,564,Done
1598,445,23,2020-03-09,2020-04-18,2020-04-14,2440,Done
1599,187,142,2020-03-11,2020-03-12,2020-04-25,25270,Done
1600,357,5,2020-03-11,2020-03-20,2020-11-01,52212,Done
1601,269,153,2020-03-11,2020-04-22,2020-11-01,104949,Done
1602,481,41,2020-03-12,2020-05-02,2020-04-08,9588,Done
1603,428,52,2020-03-13,2020-04-24,2020-03-13,6300,Done
1604,87,128,2020-03-14,2020-04-17,2020-04-29,11550,Done
1605,254,190,2020-03-15,2020-03-28,2020-04-13,8784,Done
1606,362,117,2020-03-18,2020-03-25,2020-11-09,89526,Done
1607,294,54,2020-03-21,2020-04-01,2020-03-21,2068,Done
1608,472,174,2020-03-21,2020-04-19,2020-03-22,4147,Done
1609,436,174,2020-03-24,2020-04-03,2020-04-11,4862,Done
1610,399,148,2020-03-25,2020-03-28,2020-07-08,33990,Done
1611,63,112,2020-03-25,2020-04-16,2020-09-08,48899,Done
1612,265,175,2020-03-28,2020-04-24,2020-10-01,44616,Done
1613,493,27,2020-03-30,2020-04-10,2020-07-03,42869,Done
1614,327,86,2020-03-31,2020-05-06,2020-04-08,450581,Broken
1615,165,2,2020-04-01,2020-04-20,2020-04-05,1900,Done
1616,54,95,2020-04-02,2020-05-01,2020-04-10,1508,Done
1617,192,83,2020-04-05,2020-04-28,2021-03-12,85976,Done
1618,392,86,2020-04-10,2020-05-26,2021-08-31,134608,Done
1619,100,45,2020-04-10,2020-06-01,2021-09-13,80245,Done
1620,88,126,2020-04-11,2020-05-03,2020-08-12,18525,Done
1621,217,32,2020-04-13,2020-04-30,2020-05-08,3198,Done
1622,2,71,2020-04-16,2020-06-17,2020-04-16,8928,Done
1623,106,190,2020-04-17,2020-05-09,2020-04-26,3168,Done
1624,26,162,2020-04-17,2020-06-09,2020-04-17,9752,Done
1625,233,192,2020-04-18,2020-06-11,2020-04-18,5400,Done
1626,227,66,2020-04-18,2020-04-20,2020-04-24,1134,Done
1627,247,113,2020-04-23,2020-05-02,2021-10-16,502854,Broken
1628,285,37,2020-04-23,2020-05-06,2021-12-20,283136,Done
1629,219,11,2020-04-25,2020-05-06,2020-04-25,1210,Done
1630,264,70,2020-04-25,2020-04-30,2020-09-10,364538,Broken
1631,218,114,2020-04-28,2020-05-15,2021-02-18,134932,Done
1632,421,128,2020-05-04,2020-05-09,2020-09-12,63195,Done
1633,176,177,2020-05-09,2020-05-20,2021-08-05,163114,Done
1634,158,142,2020-05-12,2020-05-16,2021-03-26,488059,Broken
1635,213,198,2020-05-13,2020-05-18,2020-07-29,305795,Broken
1636,217,127,2020-05-16,2020-05-25,2020-05-16,404726,Broken
1637,12,139,2020-05-17,2020-05-21,2020-06-28,282196,Broken
1638,271,23,2020-05-18,2020-06-01,2020-08-05,396004,Broken
1639,216,160,2020-05-22,2020-06-06,2020-12-06,384360,Broken
1640,399,188,2020-05-23,2020-05-24,2020-07-01,11615,Done
1641,140,34,2020-05-23,2020-05-26,2020-05-23,234257,Broken
1642,212,107,2020-05-29,2020-06-01,2020-07-02,11616,Done
1643,369,125,2020-05-30,2020-07-23,2020-07-11,7344,Done
1644,420,111,2020-06-01,2020-06-02,2020-12-24,108416,Done
1645,30,8,2020-06-02,2020-06-18,2020-06-02,490859,Broken
1646,97,38,2020-06-03,2020-06-19,2021-03-19,72645,Done
1647,88,166,2020-06-03,2020-06-13,2020-06-29,427532,Broken
1648,293,193,2020-06-05,2020-06-14,2020-06-15,409437,Broken
1649,290,116,2020-06-05,2020-06-06,2020-06-05,58,Done
1650,423,44,2020-06-06,2020-07-09,2020-06-12,3465,Done
1651,435,95,2020-06-06,2020-06-13,2020-06-06,364,Done
1652,114,66,2020-06-09,2020-06-15,2022-06-30,181521,Done
1653,104,40,2020-06-11,2020-07-16,2022-08-11,262542,Done
1654,366,168,2020-06-13,2020-08-05,2021-02-08,65698,Done
1655,111,85,2020-06-15,2020-07-17,2020-06-15,2368,Done
1656,179,94,2020-06-15,2020-06-26,2020-11-09,54051,Done
1657,42,61,2020-06-16,2020-07-27,2020-09-26,44800,Done
1658,203,163,2020-06-20,2020-08-04,2021-09-08,206670,Done
1659,498,100,2020-06-21,2020-07-16,2020-07-26,10065,Done
1660,395,65,2020-06-22,2020-06-29,2020-08-25,27946,Done
1661,354,132,2020-06-24,2020-07-03,2022-04-18,360693,Done
1662,19,176,2020-06-25,2020-08-17,2020-06-25,4929,Done
1663,377,2,2020-06-27,2020-07-25,2020-11-30,480702,Broken
