rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental fee,status
1160,217,165,2018-06-27,2018-08-10,2018-12-06,528994.00,Completed
1161,179,86,2018-06-27,2018-07-21,2018-06-27,2256.00,Completed
1162,28,38,2018-07-01,2018-08-13,2019-09-06,105270.00,Completed
1163,212,129,2018-07-01,2018-08-07,2020-02-13,195730.00,Completed
1164,331,37,2018-07-01,2018-07-06,2018-07-22,8374.00,Completed
1165,121,126,2018-07-02,2018-08-30,2018-07-04,3363.00,Completed
1166,49,13,2018-07-03,2018-07-13,2019-03-25,403092.00,Completed
1167,320,63,2018-07-05,2018-07-05,2018-07-05,0.00,Completed
1168,303,110,2018-07-06,2018-08-02,2019-07-18,127086.00,Completed
1169,86,126,2018-07-07,2018-07-13,2018-07-07,342.00,Completed
1170,121,172,2018-07-10,2018-07-16,2018-07-10,810.00,Completed
1171,261,18,2018-07-11,2018-08-04,2018-07-11,3936.00,Completed
1172,401,126,2018-07-12,2018-07-15,2018-07-18,684.00,Completed
1173,218,170,2018-07-13,2018-08-06,2018-08-09,2508.00,Completed
1174,223,23,2018-07-14,2018-07-30,2018-07-22,976.00,Completed
1175,163,86,2018-07-14,2018-07-22,2018-07-19,752.00,Completed
1176,167,80,2018-07-14,2018-08-12,2018-07-14,1682.00,Completed
1177,300,9,2018-07-15,2018-07-19,2019-08-29,65988.00,Completed
1178,371,184,2018-07-16,2018-07-17,2018-08-14,11390.00,Completed
1179,258,42,2018-07-17,2018-07-24,2018-11-03,27544.00,Completed
1180,468,136,2018-07-19,2018-09-16,2018-07-19,5605.00,Completed
1181,378,198,2018-07-19,2018-07-22,2018-07-19,279.00,Completed
1182,480,126,2018-07-21,2018-08-07,2019-09-09,69027.00,Completed
1183,349,45,2018-07-24,2018-07-29,2018-09-09,7205.00,Completed
1184,7,121,2018-07-26,2018-08-19,2019-03-27,85500.00,Completed
1185,124,164,2018-07-28,2018-08-03,2018-12-31,61104.00,Completed
1186,318,127,2018-07-29,2018-08-07,2018-08-05,404726.00,Completed
1187,354,190,2018-07-30,2018-08-18,2019-02-23,84384.00,Completed
1188,139,106,2018-08-03,2018-08-22,2018-08-04,2109.00,Completed
1189,493,158,2018-08-05,2018-10-06,2018-08-20,349417.00,Completed
1190,90,20,2018-08-07,2018-08-28,2018-10-23,20790.00,Completed
1191,420,67,2018-08-14,2018-08-31,2018-11-16,489473.00,Completed
1192,23,140,2018-08-16,2018-08-30,2018-09-03,2834.00,Completed
1193,10,148,2018-08-16,2018-10-08,2019-08-07,298530.00,Completed
1194,470,43,2018-08-17,2018-09-05,2018-08-19,107487.00,Completed
1195,355,5,2018-08-21,2018-08-26,2018-08-21,380.00,Completed
1196,156,79,2018-08-22,2018-09-15,2019-10-06,210396.00,Completed
1197,42,96,2018-08-22,2018-10-23,2018-09-30,3534.00,Completed
1198,135,44,2018-08-23,2018-08-27,2019-06-02,88305.00,Completed
1199,341,57,2018-08-25,2018-08-27,2020-08-25,743502.00,Completed
1200,464,3,2018-08-26,2018-09-04,2018-08-26,567.00,Completed
1201,41,80,2018-08-27,2018-08-29,2019-06-02,48314.00,Completed
1202,418,25,2018-08-28,2018-09-07,2018-09-27,5320.00,Completed
1203,72,11,2018-08-28,2018-10-04,2018-09-12,4070.00,Completed
1204,193,18,2018-08-28,2018-10-10,2018-09-23,7052.00,Completed
1205,152,184,2018-08-30,2018-10-10,2018-10-09,5494.00,Completed
1206,189,12,2018-08-30,2018-10-20,2019-09-16,160776.00,Completed
1207,298,86,2018-08-31,2018-09-07,2018-08-31,658.00,Completed
1208,414,181,2018-08-31,2018-09-09,2019-04-21,93297.00,Completed
1209,129,106,2018-08-31,2018-10-12,2018-08-31,4662.00,Completed
1210,44,72,2018-09-01,2018-10-02,2018-09-03,2015.00,Completed
1211,399,149,2018-09-04,2018-10-27,2018-09-05,6731.00,Completed
1212,240,112,2018-09-07,2018-09-14,2018-09-07,749.00,Completed
1213,138,93,2018-09-08,2018-09-12,2020-06-23,789974.00,Completed
1214,269,3,2018-09-13,2018-10-12,2018-09-13,377512.00,Completed
1215,246,125,2018-09-13,2018-09-27,2018-12-18,35360.00,Completed
1216,30,180,2018-09-14,2018-10-08,2019-04-07,37989.00,Completed
1217,225,133,2018-09-14,2018-10-18,2018-09-30,2584.00,Completed
1218,408,198,2018-09-15,2018-09-17,2018-11-09,14973.00,Completed
1219,444,183,2018-09-15,2018-09-26,2018-11-22,16562.00,Completed
1220,392,196,2018-09-22,2018-10-24,2018-09-29,3328.00,Completed
1221,83,6,2018-09-23,2018-10-11,2020-07-07,463741.00,Completed
1222,112,138,2018-09-27,2018-10-09,2019-09-10,64260.00,Completed
1223,275,179,2018-09-27,2018-11-10,2019-06-25,108750.00,Completed
1224,93,43,2018-10-01,2018-10-27,2018-11-30,18816.00,Completed
1225,469,127,2018-10-04,2018-10-16,2018-10-08,2244.00,Completed
1226,243,27,2018-10-04,2018-10-09,2018-11-05,14018.00,Completed
1227,125,29,2018-10-07,2018-10-07,2018-10-17,5460.00,Completed
1228,148,104,2018-10-07,2018-10-17,2022-06-20,1099483.00,Completed
1229,99,135,2018-10-09,2018-10-16,2018-10-15,1204.00,Completed
1230,40,175,2018-10-09,2018-10-10,2019-01-30,29656.00,Completed
1231,289,124,2018-10-11,2018-11-12,2018-11-05,5632.00,Completed
1232,375,96,2018-10-14,2018-12-03,2018-12-27,6954.00,Completed
1233,77,173,2018-10-15,2018-11-13,2018-10-15,1972.00,Completed
1234,312,140,2018-10-16,2018-10-27,2018-10-16,1199.00,Completed
1235,484,50,2018-10-17,2018-10-20,2019-04-12,65100.00,Completed
1236,425,29,2018-10-20,2018-12-06,2019-01-02,23296.00,Completed
1237,403,15,2018-10-20,2018-11-18,2018-10-29,1972.00,Completed
1238,326,184,2018-10-20,2018-10-22,2019-05-26,210495.00,Completed
1239,91,158,2018-10-21,2018-11-22,2018-11-05,6400.00,Completed
1240,258,41,2018-10-22,2018-11-25,2018-10-22,6392.00,Completed
1241,104,149,2018-10-24,2018-11-22,2019-02-25,39878.00,Completed
1242,322,81,2018-10-25,2018-10-31,2019-06-23,71811.00,Completed
1243,64,107,2018-10-27,2018-12-17,2019-08-18,94743.00,Completed
1244,43,133,2018-10-29,2018-12-22,2018-11-08,4104.00,Completed
1245,387,70,2018-10-30,2018-11-05,2019-03-16,28329.00,Completed
1246,361,83,2018-10-30,2018-11-09,2019-08-03,71368.00,Completed
1247,162,15,2018-11-02,2018-11-05,2022-02-21,245820.00,Completed
1248,422,1,2018-11-06,2018-11-10,2018-11-11,1281.00,Completed
1249,143,178,2018-11-07,2018-11-20,2018-11-14,2314.00,Completed
1250,31,40,2018-11-07,2018-11-18,2019-12-13,134634.00,Completed
1251,318,142,2018-11-09,2018-12-29,2018-11-09,9500.00,Completed
1252,431,198,2018-11-11,2018-11-30,2018-12-10,4557.00,Completed
1253,291,47,2018-11-14,2018-11-14,2018-11-14,0.00,Completed
1254,71,158,2018-11-15,2018-12-08,2018-11-15,4600.00,Completed
1255,329,14,2018-11-15,2018-12-10,2019-06-13,56260.00,Completed
1256,223,150,2018-11-15,2019-01-14,2018-12-10,6000.00,Completed
1257,436,42,2018-11-16,2018-12-04,2018-11-16,1584.00,Completed
1258,296,131,2018-11-20,2018-12-25,2019-03-20,19140.00,Completed
1259,66,20,2018-11-21,2018-12-08,2018-11-21,1870.00,Completed
1260,191,178,2018-11-23,2018-11-25,2019-07-23,350856.00,Completed
1261,277,28,2018-11-24,2018-11-29,2018-11-26,750.00,Completed
1262,140,74,2018-11-26,2018-12-15,2019-02-23,138535.00,Completed
1263,382,186,2018-11-28,2018-12-25,2019-01-22,5550.00,Completed
1264,45,43,2018-12-01,2018-12-29,2018-12-10,4116.00,Completed
1265,410,55,2018-12-04,2018-12-12,2018-12-23,6601.00,Completed
1266,442,72,2018-12-04,2019-01-04,2018-12-30,190590.00,Completed
1267,348,67,2018-12-05,2018-12-13,2019-02-01,15168.00,Completed
1268,449,35,2018-12-08,2018-12-10,2019-07-01,404423.00,Completed
1269,308,71,2018-12-09,2018-12-21,2019-09-14,117072.00,Completed
1270,67,105,2018-12-10,2019-02-17,2019-01-18,7383.00,Completed
1271,371,156,2018-12-11,2018-12-27,2018-12-15,1984.00,Completed
1272,174,141,2018-12-13,2019-01-31,2019-01-26,6566.00,Completed
1273,2,200,2018-12-19,2019-02-01,2019-02-11,9768.00,Completed
1274,396,94,2018-12-21,2018-12-25,2018-12-21,516.00,Completed
1275,273,117,2018-12-23,2019-01-25,2020-01-29,147060.00,Completed
1276,208,146,2018-12-23,2019-01-12,2018-12-28,1660.00,Completed
1277,305,143,2018-12-25,2019-01-04,2019-07-25,82544.00,Completed
1278,182,52,2018-12-26,2019-01-10,2019-04-17,45900.00,Completed
1279,391,157,2018-12-26,2018-12-26,2019-04-13,37908.00,Completed
1280,94,47,2018-12-26,2018-12-30,2019-01-07,397698.00,Completed
1281,129,156,2018-12-26,2019-02-05,2019-09-17,88412.00,Completed
1282,316,176,2018-12-26,2018-12-30,2019-04-06,27435.00,Completed
1283,118,102,2018-12-28,2019-01-20,2018-12-29,2852.00,Completed
1284,110,11,2018-12-28,2019-01-10,2019-07-17,63470.00,Completed
1285,335,97,2018-12-28,2019-02-28,2019-07-22,43966.00,Completed
1286,65,7,2019-01-06,2019-01-06,2019-08-03,102201.00,Completed
1287,437,1,2019-01-09,2019-02-11,2019-01-09,6039.00,Completed
1288,374,90,2019-01-10,2019-02-18,2022-04-05,533610.00,Completed
1289,430,47,2019-01-10,2019-02-14,2019-03-29,27716.00,Completed
1290,106,54,2019-01-11,2019-01-16,2019-01-11,940.00,Completed
1291,306,183,2019-01-12,2019-02-02,2019-02-23,7644.00,Completed
1292,97,42,2019-01-12,2019-01-28,2019-01-12,179392.00,Completed
1293,15,29,2019-01-12,2019-03-12,2019-04-13,28210.00,Completed
1294,146,102,2019-01-12,2019-01-20,2019-02-16,11036.00,Completed
1295,409,163,2019-01-13,2019-03-07,2019-02-14,8798.00,Completed
1296,123,158,2019-01-14,2019-02-15,2019-05-10,56800.00,Completed
1297,353,68,2019-01-14,2019-02-26,2019-02-10,2666.00,Completed
1298,214,61,2019-01-15,2019-01-16,2019-03-14,34400.00,Completed
1299,390,37,2019-01-16,2019-02-25,2020-02-23,178382.00,Completed
1300,244,123,2019-01-17,2019-03-05,2019-12-05,86328.00,Completed
1301,160,33,2019-01-17,2019-02-24,2019-12-17,48152.00,Completed
1302,421,77,2019-01-17,2019-01-30,2019-01-19,1404.00,Completed
1303,79,132,2019-01-19,2019-02-24,2019-01-19,6588.00,Completed
1304,343,77,2019-01-23,2019-02-24,2019-02-18,3456.00,Completed
1305,407,135,2019-01-24,2019-01-26,2019-03-15,25112.00,Completed
1306,69,41,2019-01-24,2019-02-07,2020-01-26,354671.00,Completed
1307,64,103,2019-01-25,2019-03-13,2020-02-12,415152.00,Completed
1308,51,134,2019-01-31,2019-02-10,2019-10-17,150643.00,Completed
1309,15,118,2019-01-31,2019-02-14,2019-06-17,73919.00,Completed
1310,421,4,2019-01-31,2019-02-10,2020-12-05,320320.00,Completed
1311,303,19,2019-02-03,2019-04-18,2019-02-03,8510.00,Completed
1312,162,100,2019-02-05,2019-03-25,2020-03-29,481871.00,Completed
1313,175,128,2019-02-05,2019-03-21,2019-08-21,82995.00,Completed
1314,496,119,2019-02-06,2019-02-26,2019-03-31,13923.00,Completed
1315,212,76,2019-02-11,2019-05-01,2019-09-13,28072.00,Completed
1316,436,182,2019-02-13,2019-03-08,2019-02-13,2599.00,Completed
1317,440,127,2019-02-13,2019-02-17,2019-02-26,5797.00,Completed
1318,458,28,2019-02-14,2019-02-28,2019-03-23,12450.00,Completed
1319,409,144,2019-02-14,2019-02-20,2019-02-16,588.00,Completed
1320,203,142,2019-02-16,2019-02-26,2019-12-12,166630.00,Completed
1321,262,144,2019-02-18,2019-03-01,2019-03-28,9016.00,Completed
1322,322,64,2019-02-22,2019-04-04,2019-02-22,4182.00,Completed
1323,435,67,2019-02-24,2019-03-06,2019-04-28,16224.00,Completed
1324,441,2,2019-02-25,2019-04-22,2019-10-20,499402.00,Completed
1325,10,174,2019-02-25,2019-03-24,2019-04-10,11154.00,Completed
1326,201,164,2019-02-25,2019-03-02,2019-02-25,670.00,Completed
1327,47,130,2019-02-26,2019-03-09,2019-05-05,12922.00,Completed
1328,238,88,2019-02-26,2019-03-06,2019-03-11,2553.00,Completed
1329,110,162,2019-02-27,2019-03-04,2019-03-05,1472.00,Completed
1330,254,183,2019-02-28,2019-03-18,2019-04-19,10374.00,Completed
1331,363,163,2019-02-28,2019-04-11,2019-05-24,28386.00,Completed
1332,36,161,2019-03-05,2019-03-09,2019-03-10,263867.00,Completed
1333,204,194,2019-03-06,2019-04-05,2019-03-06,2190.00,Completed
1334,349,31,2019-03-07,2019-03-09,2019-03-16,3956.00,Completed
1335,147,94,2019-03-07,2019-04-16,2019-03-15,5160.00,Completed
1336,358,127,2019-03-08,2019-03-08,2019-06-03,48807.00,Completed
1337,255,72,2019-03-09,2019-03-16,2019-03-09,455.00,Completed
1338,204,114,2019-03-10,2019-04-28,2019-04-09,7742.00,Completed
1339,479,42,2019-03-10,2019-04-13,2019-06-01,15928.00,Completed
1340,234,64,2019-03-11,2019-04-12,2020-03-30,111282.00,Completed
1341,459,109,2019-03-11,2019-05-13,2019-03-31,9324.00,Completed
1342,220,53,2019-03-11,2019-03-27,2019-05-10,28416.00,Completed
1343,170,162,2019-03-12,2019-05-01,2019-05-12,15272.00,Completed
1344,492,36,2019-03-13,2019-03-26,2020-05-13,86595.00,Completed
1345,394,82,2019-03-14,2019-03-15,2019-05-20,36019.00,Completed
1346,75,188,2019-03-15,2019-03-19,2019-03-15,404.00,Completed
1347,301,77,2019-03-16,2019-04-11,2019-03-16,2808.00,Completed
1348,46,49,2019-03-18,2019-03-31,2019-04-20,12118.00,Completed
1349,143,61,2019-03-21,2019-03-22,2019-04-27,21800.00,Completed
1350,275,146,2019-03-22,2019-04-12,2019-07-26,27888.00,Completed
1351,412,187,2019-03-23,2019-03-30,2019-04-07,4061.00,Completed
1352,309,190,2019-03-27,2019-03-27,2019-03-27,0.00,Completed
1353,166,113,2019-04-01,2019-06-01,2019-07-17,39203.00,Completed
1354,299,144,2019-04-01,2019-04-21,2019-05-13,279588.00,Completed
1355,236,60,2019-04-01,2019-04-04,2019-04-01,204.00,Completed
1356,200,46,2019-04-04,2019-04-19,2019-06-02,13965.00,Completed
1357,132,66,2019-04-05,2019-05-08,2019-04-26,2673.00,Completed
1358,78,135,2019-04-07,2019-06-08,2019-04-07,10664.00,Completed
1359,83,190,2019-04-08,2019-04-18,2019-04-08,431965.00,Completed
1360,130,175,2019-04-08,2019-05-15,2019-05-21,252627.00,Completed
1361,236,186,2019-04-10,2019-04-27,2019-04-27,850.00,Completed
1362,222,114,2019-04-13,2019-05-01,2019-07-06,34128.00,Completed
1363,382,187,2019-04-18,2019-05-18,2019-04-18,3930.00,Completed
1364,246,193,2019-04-22,2019-04-28,2019-05-12,4320.00,Completed
1365,477,25,2019-04-22,2019-04-23,2020-05-11,87628.00,Completed
1366,232,87,2019-04-24,2019-05-18,2019-05-31,377149.00,Completed
1367,273,60,2019-04-24,2019-05-21,2019-04-25,1836.00,Completed
1368,45,173,2019-04-28,2019-05-22,2019-05-22,1632.00,Completed
1369,220,23,2019-04-28,2019-05-16,2019-08-31,20679.00,Completed
1370,245,149,2019-04-29,2019-06-23,2019-04-29,6985.00,Completed
1371,231,85,2019-04-30,2019-05-02,2019-05-07,1258.00,Completed
1372,296,180,2019-05-01,2019-06-25,2019-09-09,18961.00,Completed
1373,241,141,2019-05-05,2019-06-05,2019-05-24,272049.00,Completed
1374,132,24,2019-05-07,2019-06-06,2019-06-20,7128.00,Completed
1375,29,59,2019-05-08,2019-05-08,2019-06-16,20826.00,Completed
1376,237,89,2019-05-08,2019-06-03,2020-04-29,52988.00,Completed
1377,159,58,2019-05-10,2019-05-16,2019-10-09,85248.00,Completed
1378,83,94,2019-05-11,2019-05-15,2019-08-16,36507.00,Completed
1379,260,158,2019-05-11,2019-05-24,2019-05-11,339617.00,Completed
1380,128,147,2019-05-12,2019-05-22,2019-07-12,10432.00,Completed
1381,48,102,2019-05-13,2019-07-04,2019-06-14,6448.00,Completed
1382,274,47,2019-05-15,2019-06-13,2020-08-27,228488.00,Completed
1383,413,125,2019-05-15,2019-05-25,2019-05-20,1360.00,Completed
1384,350,22,2019-05-18,2019-06-01,2019-09-25,60454.00,Completed
1385,87,186,2019-05-19,2019-05-22,2019-08-15,340830.00,Completed
1386,430,28,2019-05-20,2019-06-07,2020-11-27,245250.00,Completed
1387,470,95,2019-05-21,2019-06-09,2019-05-30,988.00,Completed
1388,336,17,2019-05-22,2019-07-02,2019-08-10,27334.00,Completed
1389,427,85,2019-05-22,2019-07-23,2019-05-22,4588.00,Completed
1390,70,27,2019-05-23,2019-06-04,2019-05-25,1956.00,Completed
1391,73,194,2019-05-24,2019-07-11,2019-07-13,3942.00,Completed
1392,453,192,2019-05-24,2019-05-25,2019-06-27,343918.00,Completed
1393,108,67,2019-05-26,2019-07-05,2019-05-26,3840.00,Completed
1394,121,31,2019-05-27,2019-06-06,2019-08-22,41452.00,Completed
1395,132,162,2019-05-28,2019-07-01,2019-05-28,456347.00,Completed
1396,34,13,2019-05-31,2019-06-02,2019-08-18,29591.00,Completed
1397,59,3,2019-06-03,2019-06-30,2020-04-16,56700.00,Completed
1398,398,119,2019-06-03,2019-06-22,2019-10-28,47151.00,Completed
1399,129,82,2019-06-04,2019-06-09,2019-06-08,905.00,Completed
1400,62,175,2019-06-04,2019-07-30,2020-01-28,52976.00,Completed
1401,233,72,2019-06-05,2019-06-17,2020-07-27,268525.00,Completed
1402,233,60,2019-06-06,2019-06-16,2019-07-20,7616.00,Completed
1403,473,95,2019-06-08,2019-07-01,2019-06-08,1196.00,Completed
1404,365,82,2019-06-11,2019-06-15,2019-11-30,91948.00,Completed
1405,392,176,2019-06-13,2019-06-15,2019-10-22,36177.00,Completed
1406,276,159,2019-06-15,2019-08-20,2019-06-15,190490.00,Completed
1407,275,106,2019-06-15,2019-07-19,2020-12-24,178266.00,Completed
1408,426,183,2019-06-17,2019-06-22,2021-02-03,162071.00,Completed
1409,384,136,2019-06-21,2019-07-15,2019-06-21,2280.00,Completed
1410,368,136,2019-06-22,2019-07-10,2020-01-12,54720.00,Completed
1411,330,51,2019-06-23,2019-07-06,2020-08-13,61250.00,Completed
1412,21,88,2019-06-24,2019-07-08,2019-07-10,2220.00,Completed
1413,166,144,2019-06-25,2019-07-11,2019-07-17,3332.00,Completed
1414,67,158,2019-06-26,2019-07-18,2019-08-24,26600.00,Completed
1415,16,68,2019-06-27,2019-09-06,2021-05-03,116932.00,Completed
1416,53,109,2019-07-02,2019-08-20,2019-09-09,16132.00,Completed
1417,280,29,2019-07-03,2019-07-11,2019-07-15,3640.00,Completed
1418,395,173,2019-07-04,2019-07-04,2019-07-04,0.00,Completed
1419,215,19,2019-07-05,2019-07-21,2019-10-30,36685.00,Completed
1420,429,190,2019-07-07,2019-07-16,2019-10-25,44928.00,Completed
1421,85,157,2019-07-07,2019-08-12,2019-09-21,18252.00,Completed
1422,191,161,2019-07-08,2019-07-08,2019-10-05,51264.00,Completed
1423,102,70,2019-07-09,2019-09-03,2019-08-02,3976.00,Completed
1424,439,152,2019-07-13,2019-07-17,2020-07-29,159320.00,Completed
1425,428,35,2019-07-15,2019-07-27,2020-02-18,31500.00,Completed
1426,296,63,2019-07-15,2019-09-02,2019-10-03,22720.00,Completed
1427,85,172,2019-07-16,2019-07-25,2019-12-03,54270.00,Completed
1428,242,1,2019-07-17,2019-08-01,2019-08-03,3843.00,Completed
1429,256,110,2019-07-19,2019-08-03,2021-03-01,205674.00,Completed
1430,361,29,2019-07-21,2019-08-10,2019-12-07,68614.00,Completed
1431,380,5,2019-07-23,2019-07-30,2019-07-23,532.00,Completed
1432,374,121,2019-07-24,2019-07-26,2020-11-27,184000.00,Completed
1433,352,132,2019-07-24,2019-08-28,2019-07-25,6405.00,Completed
1434,245,164,2019-07-24,2019-07-29,2019-07-24,670.00,Completed
1435,30,5,2019-07-25,2019-09-18,2019-07-25,4180.00,Completed
1436,372,150,2019-07-26,2019-08-13,2019-11-29,34200.00,Completed
1437,22,105,2019-07-31,2019-10-02,2019-07-31,6741.00,Completed
1438,229,81,2019-08-02,2019-08-05,2019-08-09,1515.00,Completed
1439,413,192,2019-08-06,2019-08-16,2019-08-06,1000.00,Completed
1440,228,162,2019-08-07,2019-09-23,2019-08-16,8648.00,Completed
1441,137,34,2019-08-08,2019-09-11,2019-12-31,59087.00,Completed
1442,126,146,2019-08-09,2019-09-02,2019-08-09,1992.00,Completed
1443,392,99,2019-08-09,2019-08-25,2021-02-25,163268.00,Completed
1444,355,73,2019-08-11,2019-09-08,2019-08-11,2380.00,Completed
1445,481,145,2019-08-12,2019-08-18,2020-05-21,87885.00,Completed
1446,370,132,2019-08-13,2019-08-25,2019-08-20,2196.00,Completed
1447,89,127,2019-08-14,2019-08-16,2020-01-01,480835.00,Completed
1448,83,14,2019-08-14,2019-09-03,2019-11-27,26675.00,Completed
1449,187,56,2019-08-15,2019-10-22,2019-08-15,6256.00,Completed
1450,239,20,2019-08-15,2019-09-01,2019-09-18,277798.00,Completed
1451,262,49,2019-08-16,2019-09-30,2021-01-09,240036.00,Completed
1452,266,102,2019-08-16,2019-09-26,2019-09-06,5084.00,Completed
1453,333,59,2019-08-16,2019-08-19,2019-09-09,332474.00,Completed
1454,120,24,2019-08-20,2019-08-20,2019-09-27,11286.00,Completed
1455,288,162,2019-08-22,2019-08-30,2020-02-07,90344.00,Completed
1456,281,118,2019-08-25,2019-09-05,2019-08-25,263649.00,Completed
1457,172,31,2019-08-25,2019-09-02,2019-11-23,43688.00,Completed
1458,101,149,2019-08-26,2019-08-28,2019-08-26,254.00,Completed
1459,127,132,2019-08-27,2019-10-23,2019-08-27,10431.00,Completed
1460,243,75,2019-08-29,2019-09-30,2020-11-17,78988.00,Completed
1461,30,125,2019-08-31,2019-09-05,2019-08-31,680.00,Completed
1462,475,139,2019-09-02,2019-09-07,2019-09-02,435.00,Completed
1463,207,8,2019-09-04,2019-09-29,2019-09-08,3175.00,Completed
1464,465,94,2019-09-05,2019-10-01,2019-10-26,13029.00,Completed
1465,99,23,2019-09-06,2019-09-29,2019-09-07,1403.00,Completed
1466,10,186,2019-09-06,2019-10-01,2019-10-19,3950.00,Completed
1467,455,111,2019-09-08,2019-10-16,2020-03-22,90112.00,Completed
1468,464,109,2019-09-10,2019-10-09,2019-10-04,4292.00,Completed
1469,158,124,2019-09-11,2019-09-24,2019-12-04,39776.00,Completed
1470,173,44,2019-09-12,2019-10-25,2019-09-28,4515.00,Completed
1471,111,132,2019-09-12,2019-10-17,2019-11-01,14640.00,Completed
1472,61,165,2019-09-14,2019-10-02,2019-09-24,3402.00,Completed
1473,471,195,2019-09-16,2019-09-23,2020-08-12,574130.00,Completed
1474,466,8,2019-09-17,2019-10-07,2019-09-17,2540.00,Completed
1475,204,102,2019-09-20,2019-09-20,2019-09-20,0.00,Completed
1476,340,147,2019-09-25,2019-10-22,2019-09-25,1728.00,Completed
1477,165,168,2019-09-25,2019-11-02,2019-10-17,478796.00,Completed
1478,255,171,2019-09-30,2019-10-17,2019-10-08,2907.00,Completed
1479,435,42,2019-10-01,2019-10-08,2019-10-01,616.00,Completed
1480,440,178,2019-10-01,2019-11-16,2019-10-13,8188.00,Completed
1481,260,44,2019-10-02,2019-11-24,2019-11-22,5565.00,Completed
1482,319,137,2019-10-02,2019-10-06,2019-11-22,10440.00,Completed
1483,391,96,2019-10-05,2019-10-05,2020-06-01,41040.00,Completed
1484,41,167,2019-10-11,2019-10-31,2019-10-11,3940.00,Completed
1485,385,184,2019-10-12,2019-11-23,2020-10-30,266507.00,Completed
1486,100,52,2019-10-13,2019-11-10,2019-10-13,4200.00,Completed
1487,45,130,2019-10-17,2019-11-02,2019-11-09,2627.00,Completed
1488,70,157,2019-10-17,2019-11-23,2021-12-02,423405.00,Completed
1489,401,156,2019-10-18,2019-11-05,2019-11-12,4836.00,Completed
1490,441,131,2019-10-18,2019-11-23,2019-10-27,2376.00,Completed
1491,195,65,2019-10-19,2019-12-18,2020-05-25,84309.00,Completed
1492,306,148,2019-10-20,2019-11-12,2019-12-21,208110.00,Completed
1493,453,8,2019-10-21,2019-11-22,2019-10-29,4064.00,Completed
1494,474,43,2019-10-25,2019-12-23,2019-10-26,8673.00,Completed
1495,351,63,2019-10-28,2019-11-11,2020-10-07,161120.00,Completed
1496,72,2,2019-10-30,2019-12-28,2019-10-30,5900.00,Completed
1497,45,109,2019-10-31,2019-11-08,2019-11-20,6512.00,Completed
1498,147,55,2019-10-31,2019-12-10,2020-02-25,43631.00,Completed
1499,53,83,2019-10-31,2019-12-06,2019-11-04,3168.00,Completed
1500,477,20,2019-10-31,2019-11-04,2020-02-07,31790.00,Completed
1501,66,161,2019-11-02,2019-11-05,2019-11-02,576.00,Completed
1502,438,199,2019-11-02,2019-12-10,2020-04-20,51212.00,Completed
1503,379,8,2019-11-03,2020-01-01,2019-11-24,7493.00,Completed
1504,473,187,2019-11-04,2019-11-06,2020-05-22,78076.00,Completed
1505,146,185,2019-11-06,2019-11-08,2020-05-30,106222.00,Completed
1506,134,74,2019-11-06,2019-12-03,2020-06-04,36477.00,Completed
1507,91,186,2019-11-06,2019-11-20,2020-05-06,25900.00,Completed
1508,126,178,2019-11-07,2019-11-16,2020-02-05,44856.00,Completed
1509,306,141,2019-11-09,2020-01-07,2019-11-09,275801.00,Completed
1510,174,2,2019-11-11,2019-12-08,2019-12-21,6600.00,Completed
1511,442,86,2019-11-11,2020-01-21,2020-02-21,15416.00,Completed
1512,61,24,2019-11-12,2019-11-16,2019-11-12,396.00,Completed
1513,147,171,2019-11-13,2019-11-15,2019-12-13,14706.00,Completed
1514,50,24,2019-11-13,2019-11-13,2021-08-11,493723.00,Completed
1515,348,50,2019-11-17,2019-12-06,2020-09-19,109492.00,Completed
1516,200,132,2019-11-18,2019-11-29,2020-02-15,44835.00,Completed
1517,20,31,2019-11-24,2019-12-23,2021-06-05,278468.00,Completed
1518,67,163,2019-11-28,2019-12-17,2019-11-30,3154.00,Completed
1519,314,70,2019-11-28,2019-12-01,2020-01-01,6816.00,Completed
1520,90,126,2019-11-28,2019-12-03,2019-11-28,285.00,Completed
1521,120,13,2019-11-28,2019-12-19,2019-12-24,309239.00,Completed
1522,212,164,2019-11-29,2020-01-24,2019-12-08,495561.00,Completed
1523,317,67,2019-11-30,2020-01-03,2020-06-17,51072.00,Completed
1524,377,137,2019-11-30,2019-12-01,2020-01-10,8712.00,Completed
1525,7,173,2019-12-03,2020-01-12,2020-05-31,499030.00,Completed
1526,172,80,2019-12-04,2019-12-08,2020-09-24,50866.00,Completed
1527,157,84,2019-12-05,2019-12-09,2019-12-05,788.00,Completed
1528,490,163,2019-12-05,2019-12-19,2020-01-29,22742.00,Completed
1529,179,107,2019-12-06,2020-01-21,2020-02-29,19723.00,Completed
1530,72,8,2019-12-06,2019-12-24,2019-12-17,2286.00,Completed
1531,412,165,2019-12-07,2020-01-13,2020-01-15,461899.00,Completed
1532,351,164,2019-12-09,2019-12-18,2019-12-09,489263.00,Completed
1533,207,27,2019-12-10,2019-12-14,2020-01-21,19234.00,Completed
1534,12,153,2019-12-12,2019-12-14,2019-12-26,271351.00,Completed
1535,19,102,2019-12-14,2019-12-25,2020-11-13,121892.00,Completed
1536,345,160,2019-12-15,2019-12-17,2020-04-07,38194.00,Completed
1537,270,116,2019-12-16,2020-01-05,2020-02-02,6032.00,Completed
